TKA.DE;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'TKA', market:'ETR'}
VNA.DE;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'VNA', market:'ETR'}
VOW3.DE;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'VOW3', market:'ETR'}
AAPL;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'AAPL', market:'NASDAQ'}
CSCO;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'CSCO', market:'NASDAQ'}
INTC;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'INTC', market:'NASDAQ'}
MSFT;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'MSFT', market:'NASDAQ'}
AXP;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'AXP', market:'NYSE'}
BA;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'BA', market:'NYSE'}
CAT;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'CAT', market:'NYSE'}
CVX;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'CVX', market:'NYSE'}
DD;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'DD', market:'NYSE'}
DIS;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'DIS', market:'NYSE'}
GE;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'GE', market:'NYSE'}
GS;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'GS', market:'NYSE'}
HD;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'HD', market:'NYSE'}
IBM;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'IBM', market:'NYSE'}
JNJ;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'JNJ', market:'NYSE'}
JPM;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'JPM', market:'NYSE'}
KO;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'KO', market:'NYSE'}
MCD;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'MCD', market:'NYSE'}
MMM;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'MMM', market:'NYSE'}
MRK;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'MRK', market:'NYSE'}
NKE;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'NKE', market:'NYSE'}
PFE;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'PFE', market:'NYSE'}
PG;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'PG', market:'NYSE'}
TRV;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'TRV', market:'NYSE'}
UNH;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'UNH', market:'NYSE'}
UTX;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'UTX', market:'NYSE'}
V;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'V', market:'NYSE'}
VZ;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'VZ', market:'NYSE'}
WMT;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'WMT', market:'NYSE'}
XOM;GoogleRealtimeRate;http://finance.google.com/finance/getprices?i=60&p=2d&f=d,c&df=cpct&q={query}&x={market};{query:'XOM', market:'NYSE'}
