UNH;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'5120', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
UTX;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'421', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
V;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'100791339', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
VZ;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'5111', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
WMT;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'422', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
XOM;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'403', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
ADS.DE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'291', stockExchangeId:'6', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
ALV.DE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'292', stockExchangeId:'6', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
BAS.DE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'293', stockExchangeId:'6', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
BAYN.DE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'295', stockExchangeId:'6', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
BEI.DE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'1932', stockExchangeId:'6', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
BMW.DE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'294', stockExchangeId:'6', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
